index,Unnamed: 0,user_id,movie_id,rating,Date
75408,75408,167,606,4,1998-04-16 14:54:12
33945,33945,286,40,4,1997-10-22 15:40:24
14059,14059,303,44,4,1997-11-14 05:14:40
9898,9898,72,504,4,1997-11-20 14:51:01
22396,22396,236,210,2,1998-03-17 07:02:33
2114,2114,267,386,3,1997-11-08 07:19:57
50972,50972,303,670,2,1997-11-14 21:47:42
32332,32332,246,235,3,1998-01-16 03:39:25
573,573,90,259,2,1998-03-31 22:13:12
61532,61532,299,244,2,1997-10-26 15:00:01
32262,32262,59,651,5,1998-02-23 03:36:37
56903,56903,160,497,4,1997-10-14 19:45:46
57697,57697,257,57,5,1997-11-14 22:48:37
4915,4915,327,93,4,1998-02-17 19:40:32
60616,60616,244,153,4,1997-11-27 04:47:49
43934,43934,26,116,2,1998-03-31 14:02:21
11480,11480,117,109,4,1997-11-21 15:32:16
5936,5936,242,305,5,1997-11-17 04:35:40
58339,58339,13,507,1,1997-12-14 22:54:30
27860,27860,152,161,5,1997-12-18 20:19:23
15426,15426,28,646,4,1997-12-12 21:10:03
7545,7545,347,168,5,1997-12-09 07:49:58
36519,36519,288,435,4,1998-03-06 23:07:13
47157,47157,270,665,4,1997-10-15 23:00:19
29278,29278,7,29,3,1998-03-31 14:17:08
60238,60238,184,56,3,1998-03-14 20:50:57
69297,69297,63,276,4,1997-10-01 23:07:45
14744,14744,119,117,5,1997-09-20 17:12:15
66923,66923,251,125,4,1998-01-31 18:45:46
21453,21453,266,268,4,1998-04-11 01:07:08
20186,20186,255,245,1,1997-12-27 09:42:03
30828,30828,360,357,5,1997-11-24 07:19:18
35230,35230,323,619,3,1997-11-05 14:18:39
40316,40316,261,245,4,1998-03-21 04:23:10
37693,37693,330,432,4,1997-10-11 05:12:33
20020,20020,13,547,1,1997-12-17 22:16:51
13699,13699,44,91,2,1997-11-01 01:42:53
77245,77245,3,336,1,1998-03-07 02:19:58
28449,28449,374,550,5,1997-12-01 01:16:05
24327,24327,297,8,5,1997-09-26 02:09:55
8306,8306,313,487,3,1998-03-27 16:32:58
73359,73359,291,195,4,1997-09-21 09:46:05
2436,2436,299,186,3,1998-03-10 04:13:53
17499,17499,276,423,5,1997-09-20 21:28:46
17362,17362,63,225,2,1997-10-01 23:10:39
8593,8593,199,322,2,1998-01-02 23:10:36
59436,59436,308,131,4,1998-02-17 18:16:23
7386,7386,49,299,2,1998-02-21 13:44:11
19125,19125,130,68,5,1997-09-25 19:38:03
19963,19963,75,118,3,1998-01-06 01:39:20
7622,7622,137,261,5,1997-12-22 15:46:43
61000,61000,14,523,4,1997-11-09 23:51:37
9235,9235,194,366,2,1997-11-14 16:42:41
53532,53532,115,282,4,1997-12-03 17:43:29
20229,20229,130,343,4,1997-12-07 23:11:13
77788,77788,271,178,3,1998-01-26 21:11:27
22669,22669,1,146,4,1997-09-24 03:26:01
35455,35455,222,326,4,1997-10-22 23:26:59
91943,91943,194,654,2,1997-11-14 15:47:25
11902,11902,214,307,3,1998-04-02 18:45:35
39562,39562,2,10,2,1998-02-27 03:57:33
34575,34575,199,7,4,1998-01-02 23:14:14
17450,17450,373,196,5,1997-10-17 14:28:07
11309,11309,360,588,3,1997-11-24 07:16:43
11282,11282,11,216,3,1998-04-06 23:22:29
85232,85232,312,601,5,1998-04-04 14:11:07
4859,4859,77,23,4,1998-01-14 04:46:13
25224,25224,130,235,4,1997-09-22 18:42:08
21594,21594,262,385,2,1997-11-17 19:30:30
88986,88986,296,514,5,1998-01-07 19:00:24
33854,33854,286,339,5,1998-01-12 05:39:09
80181,80181,160,408,4,1997-10-13 18:23:43
80869,80869,71,98,4,1998-01-17 05:55:36
5942,5942,129,313,3,1997-12-27 17:32:14
90617,90617,38,413,1,1998-04-13 02:30:26
2860,2860,292,276,5,1997-12-02 23:05:15
42968,42968,363,227,4,1998-04-02 06:22:15
16785,16785,59,50,5,1998-02-23 03:38:07
40778,40778,49,57,4,1998-02-21 13:09:31
2066,2066,101,281,2,1997-10-18 01:07:22
1296,1296,233,208,4,1997-11-27 06:06:54
7784,7784,148,473,5,1997-10-21 02:02:02
52880,52880,296,19,5,1998-01-07 18:08:44
46060,46060,51,184,3,1997-12-30 16:18:05
16643,16643,194,210,3,1997-11-14 15:29:56
13034,13034,235,188,4,1998-03-11 22:33:39
78253,78253,301,387,3,1997-12-14 05:41:24
24419,24419,188,28,3,1997-09-24 03:49:32
72872,72872,240,340,4,1998-01-26 00:48:30
62884,62884,33,329,4,1998-04-07 15:52:06
16323,16323,363,402,2,1998-04-02 06:26:05
4311,4311,126,258,4,1998-02-19 02:05:19
7076,7076,184,88,3,1998-03-14 21:05:51
3257,3257,145,315,5,1998-01-03 15:19:57
19396,19396,157,508,5,1998-02-07 22:31:52
54388,54388,307,580,4,1997-11-11 21:25:14
1150,1150,21,324,4,1997-09-22 17:54:49
34705,34705,363,590,3,1998-04-02 07:02:07
35662,35662,291,121,2,1997-09-21 01:39:44
26369,26369,365,294,1,1998-03-31 00:20:14
27778,27778,253,343,4,1998-04-03 18:23:35
6221,6221,222,40,1,1997-12-02 11:02:30
47352,47352,151,642,3,1997-11-14 16:25:13
74901,74901,233,523,4,1997-10-24 03:31:53
254,254,28,201,3,1997-12-12 21:21:11
14304,14304,102,99,2,1998-01-02 13:41:28
22054,22054,236,523,2,1998-03-17 06:30:21
78241,78241,250,183,4,1997-10-29 02:24:30
11850,11850,216,108,4,1997-11-22 21:08:37
51288,51288,52,302,4,1997-12-24 00:07:45
18833,18833,263,188,5,1998-03-30 23:03:51
99374,99374,159,288,3,1998-01-05 19:01:41
12667,12667,303,364,2,1997-11-14 21:49:13
40483,40483,280,2,3,1998-04-04 14:47:58
13876,13876,290,54,3,1997-11-25 16:26:58
85,85,222,366,4,1997-10-30 03:49:41
8341,8341,233,269,5,1998-04-07 03:47:22
82232,82232,184,192,4,1998-03-14 20:54:03
12098,12098,214,22,3,1998-04-02 19:10:00
88450,88450,106,70,3,1997-12-06 23:52:35
24564,24564,125,216,3,1997-11-13 20:53:39
95212,95212,128,180,5,1997-11-19 19:19:34
28882,28882,72,664,3,1997-11-20 14:43:40
41483,41483,9,371,5,1998-02-08 17:47:35
7025,7025,13,161,5,1997-12-17 22:29:01
15744,15744,116,582,3,1997-10-10 03:20:26
91278,91278,94,226,2,1998-04-04 20:20:38
5132,5132,189,496,5,1998-04-22 17:16:20
18743,18743,210,179,3,1998-02-17 17:27:09
71269,71269,303,333,4,1997-11-14 00:08:08
10222,10222,218,12,5,1997-12-05 02:17:13
19891,19891,244,628,4,1997-11-27 04:19:06
13988,13988,350,616,4,1997-12-17 08:13:03
25544,25544,336,575,3,1997-10-25 05:29:33
96002,96002,299,61,4,1997-10-26 15:44:08
21498,21498,158,659,5,1997-11-21 17:55:47
1089,1089,250,204,2,1997-10-29 02:21:22
60768,60768,188,265,5,1997-09-24 03:25:20
8938,8938,344,268,3,1998-01-14 21:45:59
17321,17321,256,368,1,1997-12-15 05:29:38
12097,12097,308,309,1,1998-02-17 17:26:48
1219,1219,116,331,3,1997-10-10 02:51:51
3397,3397,325,402,2,1998-04-02 01:15:06
7360,7360,303,49,2,1997-11-14 05:05:01
88838,88838,222,333,5,1997-10-22 23:26:59
8968,8968,116,421,3,1997-10-10 03:23:20
9723,9723,181,10,2,1997-11-08 04:22:35
509,509,235,185,4,1998-03-11 22:30:35
7347,7347,229,286,4,1998-04-03 19:50:29
39395,39395,255,343,2,1997-12-27 09:44:27
23255,23255,210,23,5,1998-02-17 15:41:42
1467,1467,311,566,4,1998-01-09 17:15:12
42637,42637,160,461,5,1997-10-14 19:39:37
67963,67963,276,586,3,1997-09-23 01:18:32
44725,44725,159,276,5,1997-11-25 19:23:44
99982,99982,279,64,1,1997-09-26 21:15:10
38160,38160,324,50,5,1997-11-26 20:20:18
18139,18139,239,663,5,1998-03-06 10:36:57
41043,41043,295,357,4,1997-11-14 14:18:56
2759,2759,193,554,3,1998-03-05 19:28:08
54557,54557,303,144,5,1997-11-14 00:23:55
23439,23439,324,538,4,1997-11-26 20:08:21
57737,57737,121,298,2,1998-03-31 23:57:56
36085,36085,202,318,1,1997-11-17 00:38:36
67,67,60,427,5,1997-12-28 16:30:20
89157,89157,269,268,5,1998-04-01 15:55:32
20867,20867,230,71,5,1997-11-25 19:08:31
12580,12580,174,293,5,1998-03-17 21:01:45
17162,17162,188,240,1,1997-09-24 03:46:39
19482,19482,198,660,4,1998-01-07 21:30:24
8939,8939,151,602,4,1997-11-14 21:24:48
1932,1932,299,235,1,1997-10-26 15:03:04
21266,21266,312,276,4,1998-04-04 14:10:10
23388,23388,90,117,3,1998-03-31 23:03:09
9819,9819,30,255,4,1997-09-24 00:13:04
4946,4946,329,326,3,1998-04-04 02:23:59
5087,5087,215,82,3,1998-04-01 13:06:35
62942,62942,356,312,3,1998-04-01 04:51:57
69836,69836,9,50,5,1998-02-08 17:47:35
29118,29118,254,71,3,1998-02-03 02:25:37
93042,93042,82,134,4,1997-11-05 22:37:22
40446,40446,119,255,3,1997-09-20 17:18:34
21741,21741,165,500,3,1997-11-14 16:43:52
43065,43065,13,33,5,1997-12-17 22:26:21
29195,29195,234,133,3,1998-04-11 22:44:40
15554,15554,212,427,4,1997-11-12 03:03:15
52436,52436,318,4,2,1998-01-11 05:45:16
8319,8319,128,588,5,1997-11-19 19:18:56
28134,28134,144,87,5,1998-02-21 23:59:08
16623,16623,62,328,3,1997-11-12 21:58:29
56639,56639,222,195,4,1997-10-30 03:28:52
17323,17323,343,69,5,1997-10-09 14:02:15
3196,3196,7,614,5,1998-03-31 13:54:49
33725,33725,162,208,3,1997-10-23 19:59:06
37835,37835,194,15,4,1997-11-14 20:25:27
4,4,166,346,1,1998-02-02 05:33:16
6925,6925,49,258,2,1998-02-21 12:58:15
26884,26884,274,98,5,1997-11-07 23:48:56
2141,2141,174,395,1,1998-02-03 14:12:34
41930,41930,115,124,5,1997-12-03 17:32:12
66162,66162,12,328,4,1997-11-19 16:59:02
8963,8963,337,631,4,1997-09-28 06:48:12
584,584,152,301,3,1997-11-21 21:23:27
80932,80932,286,473,3,1997-10-02 15:41:58
9293,9293,119,451,5,1998-03-30 19:42:38
33098,33098,329,331,3,1998-04-04 02:23:59
28190,28190,334,510,4,1998-04-03 18:40:32
50865,50865,180,372,5,1997-10-17 22:27:17
27472,27472,151,657,5,1997-11-14 16:26:00
57580,57580,313,147,4,1998-03-27 16:36:23
14992,14992,49,204,1,1998-02-21 13:44:46
12981,12981,348,245,4,1998-02-03 16:19:25
26040,26040,269,96,1,1998-04-01 17:12:35
18298,18298,305,246,3,1998-02-01 08:35:22
31322,31322,275,257,3,1997-10-07 04:14:05
70385,70385,110,63,3,1998-02-09 01:56:03
12543,12543,344,248,4,1998-03-13 18:42:19
8448,8448,171,327,4,1998-03-27 21:40:35
8623,8623,215,183,5,1998-04-01 13:00:55
16087,16087,101,123,2,1997-10-18 00:56:26
50762,50762,363,283,2,1998-04-02 05:46:27
28061,28061,295,125,5,1997-11-14 14:42:08
14275,14275,374,116,1,1997-11-24 17:41:47
18939,18939,157,268,5,1998-02-07 22:15:29
17238,17238,60,234,4,1997-12-28 16:27:43
9686,9686,92,11,4,1997-09-30 21:02:43
2861,2861,271,11,4,1998-01-26 21:00:08
30825,30825,318,132,4,1998-01-11 05:17:48
8853,8853,90,433,3,1998-03-31 22:50:11
3789,3789,232,638,5,1998-02-27 03:26:28
73703,73703,268,176,5,1997-09-26 21:39:58
35704,35704,185,205,3,1997-12-30 23:25:20
17290,17290,347,385,4,1997-12-09 07:55:01
11819,11819,244,196,5,1997-11-27 04:36:56
34687,34687,249,462,5,1997-11-15 05:45:25
145,145,13,272,4,1998-01-11 17:06:43
26433,26433,279,597,5,1997-09-26 18:10:56
18173,18173,145,258,4,1997-09-26 10:29:15
56315,56315,40,358,3,1998-03-04 20:02:21
38937,38937,97,82,4,1998-01-08 06:05:52
24242,24242,90,607,5,1998-03-31 22:51:13
7820,7820,293,228,3,1998-03-03 06:25:15
39472,39472,200,48,2,1998-01-06 23:23:49
58030,58030,293,245,3,1998-03-03 05:51:05
63512,63512,283,91,5,1997-11-12 01:26:05
56214,56214,7,566,4,1998-03-31 14:10:11
28286,28286,59,194,3,1998-02-23 03:34:01
56972,56972,23,235,1,1997-09-20 19:45:12
6077,6077,293,172,5,1998-03-03 06:13:38
62553,62553,69,172,5,1997-12-15 00:25:48
1785,1785,13,354,2,1998-03-01 19:10:58
31667,31667,73,382,4,1998-02-28 00:41:36
75700,75700,83,79,5,1998-02-16 21:43:43
50217,50217,135,327,4,1997-11-18 12:52:55
28810,28810,297,298,5,1997-09-22 19:00:14
19920,19920,234,589,3,1998-04-08 23:36:07
30028,30028,346,358,4,1998-01-31 19:06:10
185,185,13,98,4,1997-12-07 17:16:51
24753,24753,59,3,4,1998-02-23 03:16:54
9461,9461,8,511,5,1997-11-12 19:16:23
5758,5758,186,333,3,1998-04-04 19:40:20
38090,38090,201,402,2,1998-01-07 02:42:55
8959,8959,276,432,5,1997-09-20 22:00:39
46608,46608,136,127,5,1997-12-21 08:36:44
57405,57405,83,243,3,1998-03-29 14:28:45
70323,70323,28,96,5,1997-12-12 20:07:30
5346,5346,255,551,1,1997-12-27 09:57:52
4722,4722,236,200,3,1998-03-17 06:24:16
36689,36689,18,613,5,1997-11-21 16:29:29
37878,37878,14,32,5,1998-03-26 03:04:45
54332,54332,328,192,4,1998-01-17 14:03:25
51188,51188,76,223,2,1997-12-20 08:30:23
50993,50993,326,515,5,1997-11-18 17:41:37
20759,20759,193,246,3,1998-03-25 20:56:42
31676,31676,90,650,5,1998-03-31 22:48:36
49194,49194,58,367,5,1998-04-10 21:17:33
64091,64091,4,324,5,1998-04-08 02:25:53
26028,26028,358,558,4,1998-03-30 14:51:51
4378,4378,186,322,5,1997-11-08 21:02:07
7327,7327,330,8,5,1997-10-11 05:03:56
98715,98715,299,212,4,1997-10-30 06:11:29
28096,28096,342,410,3,1997-09-23 03:17:41
12634,12634,194,12,5,1997-11-14 15:21:56
49727,49727,24,71,5,1997-09-27 01:30:33
28226,28226,220,305,4,1997-12-04 01:09:31
9223,9223,244,180,4,1997-11-27 04:45:20
53194,53194,290,1,5,1997-11-25 16:12:07
18099,18099,150,278,2,1997-11-05 16:21:29
46459,46459,87,423,3,1997-11-18 18:28:30
4769,4769,275,252,2,1997-10-07 04:19:04
32608,32608,227,14,4,1997-11-09 00:31:03
1643,1643,44,95,4,1997-11-01 01:26:09
1009,1009,283,432,5,1997-11-12 01:26:05
13506,13506,178,181,5,1997-12-22 20:50:32
37580,37580,82,228,3,1997-11-05 22:40:29
34378,34378,292,98,5,1997-12-02 23:02:38
40983,40983,280,496,5,1998-04-04 14:32:01
13782,13782,256,120,1,1997-12-15 05:29:14
30209,30209,130,181,5,1997-09-22 18:40:21
23949,23949,292,250,3,1997-12-02 23:17:59
21729,21729,179,321,1,1998-04-09 19:48:51
15495,15495,345,51,5,1998-01-16 23:35:44
15017,15017,66,288,4,1997-12-31 20:53:27
3991,3991,289,410,2,1997-10-14 00:52:41
17257,17257,198,527,4,1998-01-07 21:21:01
4075,4075,83,95,4,1997-11-23 18:07:33
45233,45233,163,305,2,1998-03-30 01:06:17
19080,19080,326,525,5,1997-11-18 17:43:09
1364,1364,109,1,4,1997-11-26 17:00:19
69889,69889,307,433,5,1997-11-11 21:27:05
49845,49845,47,289,4,1997-11-13 16:37:20
78161,78161,99,276,2,1998-01-24 21:56:13
51882,51882,372,436,5,1997-10-14 22:50:45
33753,33753,314,562,4,1997-10-26 18:36:00
33888,33888,221,230,3,1997-09-26 04:01:46
13185,13185,72,96,5,1997-11-20 14:46:43
78105,78105,75,117,4,1998-01-06 01:29:24
18684,18684,366,56,5,1998-03-02 16:55:50
13010,13010,347,291,5,1997-12-09 07:32:26
38984,38984,160,151,4,1997-10-13 18:58:17
19333,19333,192,258,5,1997-12-06 00:00:56
9865,9865,45,15,4,1997-12-01 21:36:24
17201,17201,160,23,5,1997-10-14 20:09:38
3611,3611,136,298,4,1997-12-21 08:39:29
30619,30619,342,382,3,1997-09-27 00:37:03
2933,2933,207,98,4,1997-09-29 05:11:27
21985,21985,290,230,4,1997-11-25 15:59:17
11540,11540,318,158,5,1998-01-11 06:05:09
1111,1111,62,59,4,1997-11-12 22:30:21
28683,28683,269,81,3,1998-04-01 16:32:03
80334,80334,6,285,3,1997-12-31 20:17:11
1168,1168,164,281,4,1998-03-09 00:05:06
20242,20242,13,89,4,1997-12-14 22:48:37
41913,41913,372,637,4,1997-10-14 22:51:52
2815,2815,94,186,4,1998-04-04 20:37:58
25940,25940,31,175,5,1997-12-08 02:27:33
74139,74139,268,273,3,1997-10-01 21:47:50
84523,84523,265,294,4,1997-09-27 00:27:32
17093,17093,32,259,2,1998-01-02 02:59:46
85438,85438,347,627,4,1997-12-09 08:02:25
2761,2761,291,54,4,1997-09-21 09:42:43
96750,96750,21,273,4,1997-09-22 18:02:29
56110,56110,5,121,4,1997-09-30 15:59:49
74280,74280,13,235,2,1997-12-14 23:24:01
1620,1620,110,578,3,1998-02-09 01:42:16
6576,6576,299,367,4,1997-10-30 06:21:37
28934,28934,259,15,3,1997-12-06 03:24:13
1326,1326,290,208,3,1997-11-25 16:27:25
23614,23614,6,169,4,1997-12-31 20:42:23
35732,35732,193,25,4,1998-03-05 19:48:21
6968,6968,117,597,4,1997-12-01 21:00:52
48548,48548,94,121,2,1998-04-04 20:30:15
80512,80512,363,385,4,1998-04-02 06:05:29
35590,35590,334,328,3,1998-04-02 19:11:51
83917,83917,313,225,4,1998-03-27 20:23:48
5676,5676,59,14,5,1998-02-23 03:07:14
46924,46924,216,79,4,1997-11-22 21:49:41
16929,16929,151,153,3,1997-11-14 16:18:46
6197,6197,344,619,4,1998-01-25 23:16:21
6887,6887,43,298,4,1997-10-04 14:26:51
63225,63225,158,217,5,1997-11-21 17:24:55
10357,10357,210,50,5,1998-02-17 15:56:54
29186,29186,334,423,5,1998-04-02 19:37:01
92855,92855,249,658,4,1997-11-15 05:49:04
8350,8350,224,212,1,1998-02-21 23:36:28
54171,54171,124,7,4,1998-03-19 06:07:25
6523,6523,269,654,4,1998-04-01 16:43:00
25769,25769,350,185,5,1997-12-17 08:32:11
19062,19062,320,38,4,1998-01-14 04:14:48
5166,5166,73,202,2,1998-02-28 00:42:57
62359,62359,119,288,4,1998-01-30 15:45:50
12841,12841,201,467,2,1998-01-07 02:26:23
12874,12874,49,423,2,1998-02-21 13:28:47
38278,38278,286,315,5,1998-03-11 21:18:58
5639,5639,283,70,4,1997-11-12 01:30:06
65034,65034,54,240,4,1997-12-01 00:35:00
20536,20536,271,495,5,1998-01-26 21:10:52
45962,45962,176,129,3,1998-01-29 04:33:11
34657,34657,94,132,4,1998-04-04 20:14:22
39530,39530,174,340,5,1998-02-02 15:19:09
20321,20321,17,117,3,1998-01-20 05:05:24
12433,12433,327,281,3,1998-02-18 16:45:41
16806,16806,13,287,1,1997-12-14 23:17:39
35809,35809,97,663,5,1998-01-08 06:09:51
5875,5875,200,7,4,1997-10-05 09:07:31
39495,39495,89,202,3,1997-11-13 22:24:19
10754,10754,339,479,5,1998-03-27 21:05:01
21208,21208,244,32,2,1997-11-27 04:38:34
31043,31043,15,282,3,1997-11-13 21:23:24
9854,9854,299,100,3,1997-10-26 14:53:20
43343,43343,321,286,4,1997-11-13 16:35:32
17193,17193,340,504,1,1998-01-16 23:02:22
9438,9438,271,54,3,1998-01-26 21:13:08
12485,12485,273,319,4,1998-03-30 21:20:46
9965,9965,284,328,4,1998-01-20 20:48:42
12784,12784,12,381,4,1997-11-19 17:01:42
15948,15948,106,48,3,1997-12-07 00:08:10
80653,80653,262,216,3,1997-11-17 19:00:16
28093,28093,87,502,5,1997-11-18 18:08:44
75253,75253,296,211,4,1998-01-07 18:17:48
29042,29042,104,316,4,1998-02-25 21:34:21
5558,5558,248,181,4,1998-01-11 16:16:14
72347,72347,336,585,3,1997-10-25 05:22:46
38880,38880,300,300,4,1997-09-30 20:06:35
94737,94737,160,488,5,1997-10-14 20:47:58
39019,39019,321,212,3,1997-11-13 16:59:02
17491,17491,269,194,5,1998-04-01 16:42:31
60724,60724,249,181,3,1997-11-15 05:33:18
57345,57345,193,122,1,1998-03-05 19:54:58
21299,21299,190,354,4,1998-03-27 21:20:06
3110,3110,162,121,4,1997-10-23 19:46:40
25335,25335,102,245,3,1998-01-02 13:37:02
23967,23967,85,432,4,1997-11-29 21:18:25
67836,67836,299,515,4,1997-10-26 14:54:51
21227,21227,345,117,4,1998-01-16 22:53:40
20184,20184,144,173,5,1998-02-22 00:05:02
77616,77616,332,173,5,1998-02-24 22:41:32
48646,48646,254,616,1,1998-02-03 02:42:16
28027,28027,269,518,4,1998-04-01 16:23:35
49841,49841,365,326,2,1998-03-31 00:20:14
55869,55869,136,269,5,1997-12-21 08:33:54
35313,35313,4,329,5,1998-04-08 02:25:52
2530,2530,59,170,4,1998-02-23 03:27:10
52018,52018,276,225,3,1997-09-20 20:20:54
4339,4339,320,291,4,1998-01-14 03:36:54
89316,89316,175,566,3,1997-10-17 17:06:55
3469,3469,83,631,2,1998-02-16 21:29:26
9014,9014,38,404,5,1998-04-13 01:39:46
54212,54212,95,177,3,1997-11-10 21:13:28
45639,45639,312,479,5,1998-04-04 13:59:25
49262,49262,267,56,5,1997-11-08 07:01:33
25344,25344,338,513,5,1997-11-13 16:23:45
63439,63439,369,179,4,1998-03-09 07:27:22
59787,59787,262,367,4,1997-11-17 18:53:38
9637,9637,310,257,5,1997-11-13 15:56:16
63835,63835,43,546,4,1997-10-04 14:33:33
2809,2809,42,121,4,1997-12-03 00:56:18
94684,94684,119,323,4,1997-09-20 16:54:09
11414,11414,325,86,3,1998-04-02 00:56:18
12010,12010,95,90,2,1997-11-26 19:22:46
5664,5664,102,186,4,1998-03-02 01:51:27
4654,4654,57,294,4,1998-01-01 23:15:47
9297,9297,119,274,4,1997-09-20 17:13:00
33598,33598,361,204,4,1997-11-13 17:01:56
12935,12935,321,191,3,1997-11-13 16:59:25
37504,37504,198,655,4,1998-01-07 21:39:48
6357,6357,7,285,5,1998-03-31 13:43:33
10043,10043,271,510,4,1998-01-26 21:12:20
32008,32008,139,297,5,1997-11-14 20:11:15
7586,7586,197,344,4,1998-04-01 05:37:50
47154,47154,176,289,3,1998-01-29 04:14:52
49347,49347,49,396,4,1998-02-21 13:24:42
25184,25184,203,100,1,1997-11-25 05:06:51
22307,22307,194,197,4,1997-11-14 15:40:21
59019,59019,288,528,4,1998-02-01 23:04:46
24743,24743,4,258,5,1998-04-08 02:09:34
10665,10665,88,315,4,1998-03-27 22:21:16
819,819,244,183,4,1997-11-27 04:47:23
13171,13171,296,204,5,1998-01-07 19:00:25
7270,7270,177,179,5,1997-11-21 16:50:57
81672,81672,332,276,3,1998-02-20 01:31:39
4678,4678,43,403,4,1998-01-04 23:25:05
67549,67549,327,181,4,1998-02-17 19:58:57
9075,9075,13,539,1,1998-01-01 16:06:25
39,39,7,32,4,1998-03-31 13:28:52
5879,5879,63,111,3,1997-10-01 23:18:16
27345,27345,354,272,3,1998-03-29 14:06:39
23911,23911,126,315,4,1998-02-19 01:57:49
20102,20102,335,333,4,1998-04-03 01:29:12
59579,59579,175,273,2,1997-10-17 17:00:40
34348,34348,316,187,2,1997-11-30 01:32:28
99579,99579,75,473,3,1998-01-06 01:38:53
54538,54538,279,515,3,1997-09-26 17:45:43
22507,22507,130,469,5,1997-10-07 19:14:53
35535,35535,119,348,3,1998-02-02 15:27:06
15081,15081,283,125,5,1997-11-12 01:15:47
27084,27084,184,654,4,1998-03-14 20:53:44
85686,85686,94,412,2,1998-04-04 21:14:45
32918,32918,349,471,3,1997-11-13 23:58:55
24043,24043,321,211,4,1997-11-13 16:55:09
6161,6161,279,397,4,1998-03-24 23:02:27
19502,19502,303,286,5,1997-11-14 00:06:26
2444,2444,63,222,3,1997-10-01 23:13:55
9120,9120,301,8,4,1997-12-14 05:14:54
1313,1313,112,331,4,1998-01-16 23:16:43
32526,32526,200,63,4,1998-01-06 23:46:55
707,707,223,328,3,1998-04-02 20:29:19
4422,4422,94,79,4,1998-01-27 06:36:07
58053,58053,92,307,4,1998-04-15 15:54:59
10512,10512,7,669,1,1998-04-09 14:27:00
19061,19061,374,369,1,1997-11-24 17:51:04
28021,28021,7,27,4,1998-03-31 13:58:12
4712,4712,334,100,5,1998-04-02 19:18:27
53835,53835,343,28,5,1997-10-09 13:46:33
7228,7228,151,223,5,1997-11-14 16:14:48
10580,10580,58,654,5,1998-01-09 00:14:25
36724,36724,7,597,3,1998-03-31 14:15:44
58022,58022,13,227,5,1997-12-17 22:27:30
25015,25015,239,181,3,1998-03-06 10:33:31
61267,61267,201,134,4,1998-01-06 19:09:32
33585,33585,159,126,5,1997-11-26 15:10:38
37104,37104,10,32,4,1997-10-26 17:24:21
71,71,243,15,3,1997-11-20 00:57:20
65309,65309,197,326,3,1998-04-01 05:39:59
39799,39799,201,127,5,1998-01-06 18:35:08
87776,87776,280,216,5,1998-04-04 14:54:45
8380,8380,183,225,1,1998-04-01 21:52:26
2265,2265,295,47,5,1997-11-14 14:36:06
2012,2012,57,28,4,1998-01-01 23:45:24
39469,39469,130,527,5,1997-10-02 14:10:47
3806,3806,7,300,4,1998-03-31 13:25:03
92426,92426,180,356,3,1997-10-21 13:54:39
31012,31012,109,177,4,1997-11-26 21:05:58
35487,35487,189,166,4,1998-04-22 17:20:57
36161,36161,288,216,4,1998-02-04 21:59:52
3715,3715,256,642,4,1997-12-15 05:48:13
7935,7935,346,232,3,1997-09-26 08:51:17
50931,50931,327,129,4,1998-02-17 19:39:44
30856,30856,87,181,5,1997-11-18 18:03:14
6409,6409,11,47,4,1998-04-06 23:15:51
22661,22661,354,100,5,1998-03-30 00:10:56
195,195,38,328,4,1998-04-13 00:51:28
22574,22574,13,327,3,1997-12-07 17:25:21
689,689,165,216,4,1997-11-14 16:42:58
1502,1502,287,252,1,1997-09-27 04:26:01
16920,16920,347,56,5,1997-12-09 07:48:56
5660,5660,286,419,5,1998-03-11 21:33:10
16226,16226,189,134,5,1998-04-22 17:13:59
16470,16470,276,186,5,1997-09-20 21:46:58
1523,1523,95,1,5,1997-11-10 21:28:49
22713,22713,13,99,4,1997-12-17 22:44:14
27062,27062,210,69,4,1998-02-17 17:28:02
7160,7160,56,94,4,1998-04-18 14:38:12
16426,16426,359,270,4,1998-02-02 21:04:27
14223,14223,158,373,2,1997-11-21 17:53:01
40098,40098,295,65,5,1997-11-14 14:27:35
83169,83169,276,200,5,1997-09-20 21:57:43
43345,43345,188,162,4,1997-09-24 03:49:32
1434,1434,100,268,3,1998-03-31 20:09:42
69209,69209,183,274,5,1998-04-11 19:37:32
49252,49252,332,38,2,1998-02-24 22:48:08
812,812,92,121,5,1997-09-30 17:31:19
6873,6873,98,70,3,1997-11-25 23:03:38
46911,46911,354,518,3,1998-03-30 00:22:20
44192,44192,141,619,4,1998-01-12 06:03:59
31968,31968,222,284,3,1997-10-22 23:37:42
22621,22621,221,23,4,1997-09-26 03:44:22
45549,45549,181,24,1,1997-11-08 04:21:06
65655,65655,331,634,3,1997-10-18 17:38:28
22309,22309,361,525,4,1997-11-13 17:14:13
18188,18188,62,462,2,1997-11-12 22:28:57
6301,6301,24,129,3,1997-09-26 03:56:25
62369,62369,154,222,2,1997-11-10 05:15:10
15177,15177,49,108,2,1998-02-21 13:49:17
25756,25756,308,19,3,1998-02-17 17:43:03
18902,18902,279,40,4,1997-09-26 20:48:30
19248,19248,271,485,4,1998-01-26 21:07:07
29618,29618,307,200,3,1997-10-17 19:51:15
70982,70982,87,66,5,1997-11-18 18:06:43
43910,43910,295,465,4,1997-11-14 14:43:50
